100	1	100	60.000000	55.000000	40.000000	1	2.729024	2729.024000	10.890659	10890.659000	2.716210	2716.210000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	1	2.284835	2284.835000	9.450662	9450.662000	2.304860	2304.860000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	1	18.685398	18685.399000	26.591362	26591.362000	31.424677	31424.676000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	1	692.365479	692365.466000	10.220740	10220.740000	750.715271	750715.288000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	11	9.711470	9711.470000	63.783646	63783.645000	9.622149	9622.149000	0.000000	0.000000	12.500000
100	1	100	60.000000	55.000000	40.000000	11	6.267670	6267.670000	54.482815	54482.816000	6.221591	6221.591000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	11	32.090023	32090.023000	97.913086	97913.085000	21.893808	21893.809000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	11	1388.097168	1388097.203000	54.048038	54048.040000	1420.746338	1420746.299000	0.000000	0.000000	10.000000
100	1	100	60.000000	55.000000	40.000000	21	16.784353	16784.353000	117.710945	117710.944000	16.194096	16194.095000	0.000000	0.000000	13.700000
100	1	100	60.000000	55.000000	40.000000	21	11.704771	11704.771000	104.784866	104784.869000	11.388181	11388.181000	0.000000	0.000000	17.500000
100	1	100	60.000000	55.000000	40.000000	21	51.460854	51460.852000	189.148148	189148.150000	34.513542	34513.543000	0.000000	0.000000	17.500000
100	1	100	60.000000	55.000000	40.000000	21	2688.000244	2688000.156000	108.560272	108560.273000	2152.217285	2152217.253000	0.000000	0.000000	12.800000
100	1	100	60.000000	55.000000	40.000000	31	27.054594	27054.594000	190.386261	190386.256000	23.638557	23638.557000	0.000000	0.000000	12.000000
100	1	100	60.000000	55.000000	40.000000	31	17.625805	17625.805000	157.029434	157029.434000	17.368355	17368.355000	0.000000	0.000000	15.700000
100	1	100	60.000000	55.000000	40.000000	31	53.839203	53839.204000	229.594391	229594.386000	38.516392	38516.391000	0.000000	0.000000	15.700000
100	1	100	60.000000	55.000000	40.000000	31	3069.935791	3069935.814000	179.872986	179872.979000	2900.710938	2900711.018000	0.000000	0.000000	12.700000
100	1	100	60.000000	55.000000	40.000000	41	30.449272	30449.273000	221.419968	221419.962000	30.144711	30144.711000	0.000000	0.000000	17.400000
100	1	100	60.000000	55.000000	40.000000	41	22.904453	22904.453000	208.424500	208424.506000	22.609415	22609.416000	0.000000	0.000000	21.500000
100	1	100	60.000000	55.000000	40.000000	41	99.272003	99272.006000	320.424774	320424.776000	44.397350	44397.349000	0.000000	0.000000	21.500000
100	1	100	60.000000	55.000000	40.000000	41	4338.476074	4338476.220000	211.912384	211912.385000	4188.657715	4188657.947000	0.000000	0.000000	13.800000
100	1	100	60.000000	55.000000	40.000000	51	37.797169	37797.169000	277.867462	277867.474000	37.017155	37017.154000	0.000000	0.000000	13.000000
100	1	100	60.000000	55.000000	40.000000	51	26.756716	26756.716000	255.796600	255796.603000	26.322191	26322.192000	0.000000	0.000000	14.400000
100	1	100	60.000000	55.000000	40.000000	51	162.664322	162664.325000	368.645630	368645.623000	58.390480	58390.481000	0.000000	0.000000	14.400000
100	1	100	60.000000	55.000000	40.000000	51	4409.264160	4409263.922000	254.406677	254406.675000	4323.927734	4323927.804000	0.000000	0.000000	10.200000
100	1	100	60.000000	55.000000	40.000000	61	44.493481	44493.480000	330.066925	330066.927000	43.750504	43750.503000	0.000000	0.000000	18.800000
100	1	100	60.000000	55.000000	40.000000	61	32.360317	32360.318000	328.087219	328087.214000	32.161121	32161.120000	0.000000	0.000000	17.800000
100	1	100	60.000000	55.000000	40.000000	61	73.167084	73167.086000	425.198578	425198.580000	304.763855	304763.861000	0.000000	0.000000	17.800000
100	1	100	60.000000	55.000000	40.000000	61	5508.152344	5508152.355000	307.861908	307861.909000	4999.912598	4999912.836000	0.000000	0.000000	14.100000
100	1	100	60.000000	55.000000	40.000000	71	51.548996	51548.997000	379.702911	379702.916000	51.134201	51134.200000	0.000000	0.000000	15.400000
100	1	100	60.000000	55.000000	40.000000	71	38.097771	38097.772000	362.594147	362594.161000	37.572453	37572.451000	0.000000	0.000000	20.300000
100	1	100	60.000000	55.000000	40.000000	71	109.121185	109121.189000	558.309143	558309.145000	66.846931	66846.932000	0.000000	0.000000	20.300000
100	1	100	60.000000	55.000000	40.000000	71	6629.938965	6629938.962000	357.451263	357451.268000	
